imgurl,date
https://dlcs.io/iiif-img/2/1/af92dcc3-83a6-4568-93c5-8031c30113f2/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-03-29T00:00:00
https://dlcs.io/iiif-img/2/1/60f99946-89d0-4ddd-b555-98b6a7cf6b86/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-03-29T00:00:00
https://dlcs.io/iiif-img/2/1/ac2a8c76-a7e0-4fed-94aa-91732f1502f8/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-04-05T00:00:00
https://dlcs.io/iiif-img/2/1/9385c496-26b2-4654-b5d2-5af3097185f4/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-04-05T00:00:00
https://dlcs.io/iiif-img/2/1/4b8fdab2-8d7c-4588-b5bc-f2dd9208bb29/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-04-05T00:00:00
https://dlcs.io/iiif-img/2/1/52fbf373-fb3d-4090-802f-3a9db7d99933/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-04-05T00:00:00
https://dlcs.io/iiif-img/2/1/df92b4a4-30a7-48a5-906f-7dfb535f9701/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-04-05T00:00:00
https://dlcs.io/iiif-img/2/1/0d7e3a85-f3d1-4827-bb43-acd36cb7bd24/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-03T00:00:00
https://dlcs.io/iiif-img/2/1/1b83fe8b-46b5-445b-9b97-ad17b16c90a9/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-03T00:00:00
https://dlcs.io/iiif-img/2/1/e344e2bb-2f7a-40ef-bcf0-7e183eabe660/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-03T00:00:00
https://dlcs.io/iiif-img/2/1/7a043051-75a1-4362-ad91-ed1902a4a4d9/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-17T00:00:00
https://dlcs.io/iiif-img/2/1/03b949c6-2333-4918-9109-d5a85d9d4819/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-17T00:00:00
https://dlcs.io/iiif-img/2/1/ac7025d9-6f58-40bb-bfe6-0d8862b3da4b/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-10T00:00:00
https://dlcs.io/iiif-img/2/1/21d65926-21f1-4fe9-b2d8-b503de54765c/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-10T00:00:00
https://dlcs.io/iiif-img/2/1/cdeb54b3-6a85-4af2-b501-51494297fba8/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-10T00:00:00
https://dlcs.io/iiif-img/2/1/f56db09b-5c45-477d-b6fe-4fa4b5c90314/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-10T00:00:00
https://dlcs.io/iiif-img/2/1/6be5d0fa-6bfa-4b24-90c7-c6a89ba0f201/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-10T00:00:00
https://dlcs.io/iiif-img/2/1/62a87d55-ce01-4ebe-84b6-e4004450b78b/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-04-26T00:00:00
https://dlcs.io/iiif-img/2/1/f868c865-dea0-4a0c-b391-a8d4147b9c83/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-04-26T00:00:00
https://dlcs.io/iiif-img/2/1/3cb35c0a-547b-4369-a394-f71965e10f38/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-04-26T00:00:00
https://dlcs.io/iiif-img/2/1/802951e7-2d5e-4f82-8c78-d81b5cc5c55a/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-24T00:00:00
https://dlcs.io/iiif-img/2/1/940cf6e0-dc89-4af5-af04-a16bf3ef00e9/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-24T00:00:00
https://dlcs.io/iiif-img/2/1/c1f4f495-26cd-43f0-ac2c-efb6f2a5ad6b/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-24T00:00:00
https://dlcs.io/iiif-img/2/1/967a6fe7-9e85-430c-b208-aa51865ad7a4/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-31T00:00:00
https://dlcs.io/iiif-img/2/1/f84cddc3-c2f3-4cc4-a7b6-7e15f7bb05e7/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-31T00:00:00
https://dlcs.io/iiif-img/2/1/ed5f624f-e36d-4ca3-9f09-cb7806bd52fe/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-05-31T00:00:00
https://dlcs.io/iiif-img/2/1/e93fdd67-8e5f-438f-90af-8bf5e2d9b6e7/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-07T00:00:00
https://dlcs.io/iiif-img/2/1/f4475860-2b63-4d78-a166-69bf0f243698/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-07T00:00:00
https://dlcs.io/iiif-img/2/1/7cb321c2-2680-476b-990a-d05164d3cefe/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-07T00:00:00
https://dlcs.io/iiif-img/2/1/56313bcd-3ba4-4a1f-8841-53ed432eb206/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-07T00:00:00
https://dlcs.io/iiif-img/2/1/c9c79a87-251d-4558-8ce6-8639fdf771d2/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-14T00:00:00
https://dlcs.io/iiif-img/2/1/d92065ce-fb9e-4887-823f-aa5a029aa289/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-14T00:00:00
https://dlcs.io/iiif-img/2/1/c99110ad-8a86-499b-9301-d2ecba5e230c/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-14T00:00:00
https://dlcs.io/iiif-img/2/1/ed552870-c31a-4760-8570-2452e11c7951/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-12T00:00:00
https://dlcs.io/iiif-img/2/1/bc1dea52-803d-4092-b1ba-70b601cf3031/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-12T00:00:00
https://dlcs.io/iiif-img/2/1/63c34e90-bc87-4c01-81c6-521a989d4a86/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-12T00:00:00
https://dlcs.io/iiif-img/2/1/af48e801-ba9d-4878-99a4-31228a936c70/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-02T00:00:00
https://dlcs.io/iiif-img/2/1/affabf1a-4fd0-4fe8-ab1d-49c35ad1f32b/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-08-02T00:00:00
https://dlcs.io/iiif-img/2/1/c19aece3-672b-45f0-aa90-7817424afa22/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-05T00:00:00
https://dlcs.io/iiif-img/2/1/cd7c903b-3481-481b-8f36-745f5ce5a611/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-05T00:00:00
https://dlcs.io/iiif-img/2/1/b7565090-f827-4529-89ef-9ac768721cb1/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-05T00:00:00
https://dlcs.io/iiif-img/2/1/5f2a3d65-1124-4df7-b2f4-3b47237e65e6/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-07-05T00:00:00
https://dlcs.io/iiif-img/2/1/69aaa185-2ea3-4fc1-b213-87f8d32729bb/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-21T00:00:00
https://dlcs.io/iiif-img/2/1/22d3ae55-1358-43ab-ab61-d757d7448f10/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-21T00:00:00
https://dlcs.io/iiif-img/2/1/8f9d85aa-faaf-414a-ba77-7530e8d16a0b/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-21T00:00:00
https://dlcs.io/iiif-img/2/1/24a2b860-e26d-4a65-aef0-f08619532ea4/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-21T00:00:00
https://dlcs.io/iiif-img/2/1/45781adc-0372-423d-864c-132e28ac6588/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1924-06-21T00:00:00
