imgurl,date
https://dlcs.io/iiif-img/2/1/03226745-c6ae-4df2-8361-4bfc95027b65/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-09-03T00:00:00
https://dlcs.io/iiif-img/2/1/694c2f0b-bc95-4580-93b0-26e338488340/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-09-03T00:00:00
https://dlcs.io/iiif-img/2/1/f682da6a-c49c-403a-8ab9-8fc8ca2bdb8a/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-06-25T00:00:00
https://dlcs.io/iiif-img/2/1/a1167a17-3d3b-410b-add0-f22e477ab863/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-09-17T00:00:00
https://dlcs.io/iiif-img/2/1/2229c488-d61d-4fe1-850c-b28075b61eb5/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-10-29T00:00:00
https://dlcs.io/iiif-img/2/1/4700dab0-b6db-4357-a68d-ebae2fac1600/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-10-15T00:00:00
https://dlcs.io/iiif-img/2/1/01e4face-4b05-4782-95bc-1304ddb3ca4e/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-09-24T00:00:00
https://dlcs.io/iiif-img/2/1/0753cdfa-31df-4293-96e2-9ba218b3c63d/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-10-22T00:00:00
https://dlcs.io/iiif-img/2/1/590b0292-7549-4491-82e7-e854371238ea/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-11-12T00:00:00
https://dlcs.io/iiif-img/2/1/27adf619-fd8a-4e41-97fa-feedaa506378/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-11-12T00:00:00
https://dlcs.io/iiif-img/2/1/a179b985-6e28-4c1e-87b6-fc62ea9e4cc0/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1927-11-26T00:00:00
https://dlcs.io/iiif-img/2/1/65861315-ed2d-4444-8523-ddd89e3b0043/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-01-28T00:00:00
https://dlcs.io/iiif-img/2/1/88048aff-a082-4c37-897d-2eb53acfb19f/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-03-03T00:00:00
https://dlcs.io/iiif-img/2/1/9a745937-5bd4-4fbb-90a9-b29883391aab/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-03-24T00:00:00
https://dlcs.io/iiif-img/2/1/72ba80df-cad6-41b4-a4af-948aa820027b/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-04-07T00:00:00
https://dlcs.io/iiif-img/2/1/33bffb10-080f-4607-8d10-aa1abc8b159d/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1928-05-12T00:00:00
