imgurl,date,playerurl,title,bnumber,issue,assetindex
https://dlcs.io/iiif-img/2/1/62c0805d-f573-49b3-97d8-14cbb4e58cd7/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-10-29T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=472&s=0&cv=91,"The chemist and druggist, issue 2751 - 29. October 1932",b19974760,472,91
https://dlcs.io/iiif-img/2/1/f5a0d3eb-e202-449a-9235-06edf9c8b062/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-11-12T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=474&s=0&cv=8,"The chemist and druggist, issue 2753 - 12. November 1932",b19974760,474,8
https://dlcs.io/iiif-img/2/1/872770d2-eea9-4b2a-b7f2-98991e027fc7/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-11-12T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=474&s=0&cv=84,"The chemist and druggist, issue 2753 - 12. November 1932",b19974760,474,84
https://dlcs.io/iiif-img/2/1/c9224926-fcc2-4d23-bf55-379260857224/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-11-26T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=476&s=0&cv=7,"The chemist and druggist, issue 2755 - 26. November 1932",b19974760,476,7
https://dlcs.io/iiif-img/2/1/8f79283d-d410-45b9-afe5-04db9100b624/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-11-26T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=476&s=0&cv=93,"The chemist and druggist, issue 2755 - 26. November 1932",b19974760,476,93
https://dlcs.io/iiif-img/2/1/92501092-a8d2-4810-a28e-b633dc43a1c3/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-12-10T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=478&s=0&cv=7,"The chemist and druggist, issue 2757 - 10. December 1932",b19974760,478,7
https://dlcs.io/iiif-img/2/1/b46c2e63-8f17-4f03-86e7-fe2b4e0a267a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-12-10T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=478&s=0&cv=78,"The chemist and druggist, issue 2757 - 10. December 1932",b19974760,478,78
https://dlcs.io/iiif-img/2/1/7916ba65-d287-44c1-ae8d-7b1b439f0968/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-12-31T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=481&s=0&cv=7,"The chemist and druggist, issue 2760 - 31. December 1932",b19974760,481,7
https://dlcs.io/iiif-img/2/1/6ce598d6-ead4-4018-ba12-7983022532ad/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1932-12-31T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=481&s=0&cv=12,"The chemist and druggist, issue 2760 - 31. December 1932",b19974760,481,12
https://dlcs.io/iiif-img/2/1/71af1a5c-e016-4ede-8287-4ba624512fe7/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-01-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=482&s=0&cv=7,"The chemist and druggist, issue 2761 - 7. January 1933",b19974760,482,7
https://dlcs.io/iiif-img/2/1/588bca48-b339-4c55-a3fb-a8ecae58aa43/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-01-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=482&s=0&cv=15,"The chemist and druggist, issue 2761 - 7. January 1933",b19974760,482,15
https://dlcs.io/iiif-img/2/1/f2545a32-202f-41f5-b37a-3915bd0f09c4/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-01-14T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=483&s=0&cv=10,"The chemist and druggist, issue 2762 - 14. January 1933",b19974760,483,10
https://dlcs.io/iiif-img/2/1/b2a221ff-b4b7-4970-adb6-4cd320a0fa34/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-01-14T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=483&s=0&cv=35,"The chemist and druggist, issue 2762 - 14. January 1933",b19974760,483,35
https://dlcs.io/iiif-img/2/1/54b17277-e446-41e4-91e5-b544f1570824/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-01-21T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=484&s=0&cv=15,"The chemist and druggist, issue 2763 - 21. January 1933",b19974760,484,15
https://dlcs.io/iiif-img/2/1/7c2feab5-9460-4ae4-8320-42466279a720/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-02-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=486&s=0&cv=9,"The chemist and druggist, issue 2765 - 4. February 1933",b19974760,486,9
https://dlcs.io/iiif-img/2/1/ff911ef2-e1a7-4a4c-9dd2-c71bdf2c8c20/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-02-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=486&s=0&cv=26,"The chemist and druggist, issue 2765 - 4. February 1933",b19974760,486,26
https://dlcs.io/iiif-img/2/1/56a2af1d-4072-4505-9d77-9396127405de/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-02-18T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=488&s=0&cv=9,"The chemist and druggist, issue 2767 - 18. February 1933",b19974760,488,9
https://dlcs.io/iiif-img/2/1/54fefae6-dbaf-4f21-b1ec-92e84ef58554/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-02-18T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=488&s=0&cv=90,"The chemist and druggist, issue 2767 - 18. February 1933",b19974760,488,90
https://dlcs.io/iiif-img/2/1/701da9e4-389f-4531-81c5-23a71b2f3565/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-03-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=490&s=0&cv=9,"The chemist and druggist, issue 2769 - 4. March 1933",b19974760,490,9
https://dlcs.io/iiif-img/2/1/971e52b2-90cf-4290-aab2-73759a7f7aca/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-03-18T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=492&s=0&cv=102,"The chemist and druggist, issue 2771 - 18. March 1933",b19974760,492,102
https://dlcs.io/iiif-img/2/1/5b0da051-dbfd-453b-8722-980fb1e5d38d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-06-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=503&s=0&cv=47,"The chemist and druggist, issue 2782 - 3. June 1933",b19974760,503,47
https://dlcs.io/iiif-img/2/1/69c59a5c-fac5-4dd6-801d-60e614aaf3e7/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-06-24T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=506&s=0&cv=296,"The chemist and druggist, issue 2785 - 24. June 1933",b19974760,506,296
https://dlcs.io/iiif-img/2/1/725a0f0d-7029-49ee-8867-5a16f3c8deaa/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-11-11T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=526&s=0&cv=49,"The chemist and druggist, issue 2805 - 11. November 1933",b19974760,526,49
https://dlcs.io/iiif-img/2/1/1970edf4-bb6d-46db-871c-cf1687364b77/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-11-18T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=527&s=0&cv=55,"The chemist and druggist, issue 2806 - 18. November 1933",b19974760,527,55
https://dlcs.io/iiif-img/2/1/cdfc866c-c630-48e0-b428-616f6e010421/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1933-12-09T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=530&s=0&cv=51,"The chemist and druggist, issue 2809 - 9. December 1933",b19974760,530,51
https://dlcs.io/iiif-img/2/1/16546cfc-f101-45fc-84ef-215beb0d876d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1871-07-15T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=540&s=0&cv=30,"The chemist and druggist, issue - - 15. July 1871",b19974760,540,30
https://dlcs.io/iiif-img/2/1/b17a7082-88fb-4bd8-8195-0b22ea0dd82a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1871-07-15T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=540&s=0&cv=32,"The chemist and druggist, issue - - 15. July 1871",b19974760,540,32
https://dlcs.io/iiif-img/2/1/859c1a4e-3002-4cf6-8940-8dc18f00cc03/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-01-13T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=547&s=0&cv=43,"The chemist and druggist, issue 2814 - 13. January 1934",b19974760,547,43
https://dlcs.io/iiif-img/2/1/6488ab51-a22f-469f-866f-ab775812b6da/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-01-13T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=547&s=0&cv=49,"The chemist and druggist, issue 2814 - 13. January 1934",b19974760,547,49
https://dlcs.io/iiif-img/2/1/be0b08a9-8444-4d5b-b905-93ff2ddffc42/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-02-24T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=553&s=0&cv=9,"The chemist and druggist, issue 2820 - 24. February 1934",b19974760,553,9
https://dlcs.io/iiif-img/2/1/e8b6e288-d37b-4aa7-8a02-949a096d2e6c/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-03-24T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=557&s=0&cv=10,"The chemist and druggist, issue 2824 - 24. March 1934",b19974760,557,10
https://dlcs.io/iiif-img/2/1/1a7e4575-7aa0-47a1-af35-3d1596db7389/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-03-30T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=558&s=0&cv=19,"The chemist and druggist, issue 2825 - 30. March 1934",b19974760,558,19
https://dlcs.io/iiif-img/2/1/75846b45-89b2-42ea-9f26-313fe40634e1/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-04-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=559&s=0&cv=71,"The chemist and druggist, issue 2826 - 7. April 1934",b19974760,559,71
https://dlcs.io/iiif-img/2/1/cdce072a-b9d4-4991-99c9-8661649b4104/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-04-14T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=560&s=0&cv=79,"The chemist and druggist, issue 2827 - 14. April 1934",b19974760,560,79
https://dlcs.io/iiif-img/2/1/adf32cc7-eaaf-499f-89c0-752e009ae377/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-04-21T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=561&s=0&cv=30,"The chemist and druggist, issue 2828 - 21. April 1934",b19974760,561,30
https://dlcs.io/iiif-img/2/1/674cf8be-5753-406c-bfb2-2ce00be45df9/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-04-28T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=562&s=0&cv=9,"The chemist and druggist, issue 2829 - 28. April 1934",b19974760,562,9
https://dlcs.io/iiif-img/2/1/c3d1c014-ca3a-40c3-9c59-61a0c0f2ce0d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-05-26T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=566&s=0&cv=7,"The chemist and druggist, issue 2833 - 26. May 1934",b19974760,566,7
https://dlcs.io/iiif-img/2/1/a94200f1-08c6-4be0-b2b7-d21313c3f62c/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-06-16T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=569&s=0&cv=8,"The chemist and druggist, issue 2836 - 16. June 1934",b19974760,569,8
https://dlcs.io/iiif-img/2/1/4643de76-355d-4f3b-8311-98d82ae0675e/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-09-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=580&s=0&cv=49,"The chemist and druggist, issue 2847 - 1. September 1934",b19974760,580,49
https://dlcs.io/iiif-img/2/1/92b85c65-fb1f-4494-847f-f438dcc9f908/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-10-20T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=587&s=0&cv=53,"The chemist and druggist, issue 2854 - 20. October 1934",b19974760,587,53
https://dlcs.io/iiif-img/2/1/59df3e4b-7594-481c-b283-ccfce01f3c24/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-10-27T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=588&s=0&cv=8,"The chemist and druggist, issue 2855 - 27. October 1934",b19974760,588,8
https://dlcs.io/iiif-img/2/1/268f6562-3387-4e68-b911-9cbd6d51e365/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-10-27T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=588&s=0&cv=80,"The chemist and druggist, issue 2855 - 27. October 1934",b19974760,588,80
https://dlcs.io/iiif-img/2/1/98ac961b-e627-441a-9e84-7380f4b587fa/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-12-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=593&s=0&cv=8,"The chemist and druggist, issue 2860 - 1. December 1934",b19974760,593,8
https://dlcs.io/iiif-img/2/1/09ad91dc-25f3-4b09-b822-60b5d7487728/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-12-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=593&s=0&cv=70,"The chemist and druggist, issue 2860 - 1. December 1934",b19974760,593,70
https://dlcs.io/iiif-img/2/1/9154f3dc-12bf-499a-9114-f389e3250f56/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-12-08T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=594&s=0&cv=8,"The chemist and druggist, issue 2861 - 8. December 1934",b19974760,594,8
https://dlcs.io/iiif-img/2/1/a29903d6-737a-473a-84b4-2921d43676b1/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-12-08T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=594&s=0&cv=76,"The chemist and druggist, issue 2861 - 8. December 1934",b19974760,594,76
https://dlcs.io/iiif-img/2/1/73d429c4-c4e1-47f5-b198-f861903af425/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-12-22T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=596&s=0&cv=37,"The chemist and druggist, issue 2863 - 22. December 1934",b19974760,596,37
https://dlcs.io/iiif-img/2/1/e956cc83-b4fa-4858-abbb-1a417399f708/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1934-12-29T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=597&s=0&cv=63,"The chemist and druggist, issue 2864 - 29. December 1934",b19974760,597,63
https://dlcs.io/iiif-img/2/1/057a0fa0-04f9-4348-8256-2c938a69db8a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1935-01-26T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=601&s=0&cv=62,"The chemist and druggist, issue 2868 - 26. January 1935",b19974760,601,62
https://dlcs.io/iiif-img/2/1/cb99e876-1639-4997-8d7a-eba4ea306ad0/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1935-01-26T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=601&s=0&cv=86,"The chemist and druggist, issue 2868 - 26. January 1935",b19974760,601,86
https://dlcs.io/iiif-img/2/1/e76635bb-82f3-49d0-8f04-260cb0a1cebe/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1935-04-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=611&s=0&cv=43,"The chemist and druggist, issue 2878 - 6. April 1935",b19974760,611,43
https://dlcs.io/iiif-img/2/1/7b238b2e-98e0-435c-94ed-f184d5a3f773/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1935-06-29T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=623&s=0&cv=221,"The chemist and druggist, issue 2890 - 29. June 1935",b19974760,623,221
https://dlcs.io/iiif-img/2/1/19cea246-5d58-4092-b378-987c96dd9154/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-01-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=624&s=0&cv=49,"The chemist and druggist, issue 2917 - 4. January 1936",b19974760,624,49
https://dlcs.io/iiif-img/2/1/feb795ea-269f-418c-ad50-264ae5f83ab1/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-01-11T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=625&s=0&cv=8,"The chemist and druggist, issue 2918 - 11. January 1936",b19974760,625,8
https://dlcs.io/iiif-img/2/1/908cfa01-f193-47f1-8479-e60d06305dae/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-01-25T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=627&s=0&cv=8,"The chemist and druggist, issue 2920 - 25. January 1936",b19974760,627,8
https://dlcs.io/iiif-img/2/1/c93ab734-f33d-438e-96d9-f3edcfca0c12/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-01-25T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=627&s=0&cv=71,"The chemist and druggist, issue 2920 - 25. January 1936",b19974760,627,71
https://dlcs.io/iiif-img/2/1/aee5a931-dd94-4d18-8dab-96695b4a265f/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-02-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=628&s=0&cv=8,"The chemist and druggist, issue 2921 - 1. February 1936",b19974760,628,8
https://dlcs.io/iiif-img/2/1/e2d8bb42-1dbd-44b8-b786-14d7a54e5636/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-02-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=628&s=0&cv=67,"The chemist and druggist, issue 2921 - 1. February 1936",b19974760,628,67
https://dlcs.io/iiif-img/2/1/b971bca7-aa37-4d2f-a165-1d8ff101df86/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-03-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=633&s=0&cv=6,"The chemist and druggist, issue 2926 - 7. March 1936",b19974760,633,6
https://dlcs.io/iiif-img/2/1/b8cc81bc-3ed9-485d-90e7-ca9569a57919/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-03-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=633&s=0&cv=69,"The chemist and druggist, issue 2926 - 7. March 1936",b19974760,633,69
https://dlcs.io/iiif-img/2/1/eb320709-ba54-4874-830a-3bbbcc673b01/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-04-18T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=639&s=0&cv=53,"The chemist and druggist, issue 2932 - 18. April 1936",b19974760,639,53
https://dlcs.io/iiif-img/2/1/52c29b9d-19ad-4945-affb-3503631d3525/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-08-08T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=655&s=0&cv=31,"The chemist and druggist, issue 2948 - 8. August 1936",b19974760,655,31
https://dlcs.io/iiif-img/2/1/5e5a93c8-6afb-4b0c-8173-031b80d82eaf/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-08-08T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=655&s=0&cv=52,"The chemist and druggist, issue 2948 - 8. August 1936",b19974760,655,52
https://dlcs.io/iiif-img/2/1/587ee2a7-2409-4d3d-b485-76a0b556b40a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-10-10T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=664&s=0&cv=84,"The chemist and druggist, issue 2957 - 10. October 1936",b19974760,664,84
https://dlcs.io/iiif-img/2/1/c27c0def-8435-4fb2-9e45-643f395bcde4/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-11-14T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=669&s=0&cv=47,"The chemist and druggist, issue 2962 - 14. November 1936",b19974760,669,47
https://dlcs.io/iiif-img/2/1/7b286ac2-3a36-4857-b7df-e8cb2e210ffd/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1936-12-12T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=673&s=0&cv=73,"The chemist and druggist, issue 2966 - 12. December 1936",b19974760,673,73
https://dlcs.io/iiif-img/2/1/517494bb-dc59-4fba-aa53-557950faacb8/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-01-16T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=678&s=0&cv=8,"The chemist and druggist, issue 2971 - 16. January 1937",b19974760,678,8
https://dlcs.io/iiif-img/2/1/734b557e-9675-4f5c-b77b-a549aaa5c3d3/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-02-13T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=682&s=0&cv=57,"The chemist and druggist, issue 2975 - 13. February 1937",b19974760,682,57
https://dlcs.io/iiif-img/2/1/f499d2dc-830a-41cc-a450-1be0c19ee51b/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-02-27T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=684&s=0&cv=8,"The chemist and druggist, issue 2977 - 27. February 1937",b19974760,684,8
https://dlcs.io/iiif-img/2/1/dce991ba-c147-49fc-9b0f-2a7bcda66590/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-03-27T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=688&s=0&cv=8,"The chemist and druggist, issue 2981 - 27. March 1937",b19974760,688,8
https://dlcs.io/iiif-img/2/1/3ea78135-2531-4607-80b9-a2baff7dc821/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-05-08T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=694&s=0&cv=54,"The chemist and druggist, issue 2987 - 8. May 1937",b19974760,694,54
https://dlcs.io/iiif-img/2/1/5056bbee-ded5-4dae-bad9-0ccb278f9ff0/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-06-12T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=699&s=0&cv=57,"The chemist and druggist, issue 2992 - 12. June 1937",b19974760,699,57
https://dlcs.io/iiif-img/2/1/51a3499a-e973-4356-97c9-57360db0ad25/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-06-19T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=700&s=0&cv=9,"The chemist and druggist, issue 2993 - 19. June 1937",b19974760,700,9
https://dlcs.io/iiif-img/2/1/612075bf-2af0-48e8-adce-03fa9e37a70b/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-06-19T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=700&s=0&cv=60,"The chemist and druggist, issue 2993 - 19. June 1937",b19974760,700,60
https://dlcs.io/iiif-img/2/1/1ee68179-9604-4267-9e36-67ac22f34fc7/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-07-31T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=706&s=0&cv=7,"The chemist and druggist, issue 2999 - 31. July 1937",b19974760,706,7
https://dlcs.io/iiif-img/2/1/b1de1c5f-c9a9-42ff-84f2-977b3463579d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-07-31T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=706&s=0&cv=59,"The chemist and druggist, issue 2999 - 31. July 1937",b19974760,706,59
https://dlcs.io/iiif-img/2/1/5a72613f-2248-4680-9ef2-2ada50da8ef6/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-08-21T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=709&s=0&cv=27,"The chemist and druggist, issue 3002 - 21. August 1937",b19974760,709,27
https://dlcs.io/iiif-img/2/1/0d3f3564-a585-4738-8c5e-4337f849a037/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-08-21T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=709&s=0&cv=56,"The chemist and druggist, issue 3002 - 21. August 1937",b19974760,709,56
https://dlcs.io/iiif-img/2/1/c5e6dbdb-a88d-476a-abce-2125cc5d5fcd/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-09-11T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=712&s=0&cv=7,"The chemist and druggist, issue 3005 - 11. September 1937",b19974760,712,7
https://dlcs.io/iiif-img/2/1/f8b8b086-1ac9-4968-8a7a-0a09ddca2812/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-10-09T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=716&s=0&cv=7,"The chemist and druggist, issue 3009 - 9. October 1937",b19974760,716,7
https://dlcs.io/iiif-img/2/1/99b5e4d2-6898-443b-8e87-bd1c64b11320/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-10-23T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=718&s=0&cv=50,"The chemist and druggist, issue 3011 - 23. October 1937",b19974760,718,50
https://dlcs.io/iiif-img/2/1/b6d1d893-3869-44fb-a530-520a95522375/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-10-30T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=719&s=0&cv=7,"The chemist and druggist, issue 3012 - 30. October 1937",b19974760,719,7
https://dlcs.io/iiif-img/2/1/a6a5f20e-0dac-476b-93fc-c09b71db9920/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-11-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=720&s=0&cv=8,"The chemist and druggist, issue 3013 - 6. November 1937",b19974760,720,8
https://dlcs.io/iiif-img/2/1/27c32fa9-2b9d-4795-bdaa-096bf1ecd726/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-11-13T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=721&s=0&cv=7,"The chemist and druggist, issue 3014 - 13. November 1937",b19974760,721,7
https://dlcs.io/iiif-img/2/1/37ff0c0c-7991-42a1-8a2d-40a5ccb5f9e2/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-11-20T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=722&s=0&cv=7,"The chemist and druggist, issue 3015 - 20. November 1937",b19974760,722,7
https://dlcs.io/iiif-img/2/1/99815625-5fa2-413d-b2cb-48400f5b84c4/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-11-27T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=723&s=0&cv=9,"The chemist and druggist, issue 3016 - 27. November 1937",b19974760,723,9
https://dlcs.io/iiif-img/2/1/dbee7270-f384-49b3-98ee-71727adca224/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1937-12-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=724&s=0&cv=7,"The chemist and druggist, issue 3017 - 4. December 1937",b19974760,724,7
